status,url_asli
Phishing,https://email.mail1.onesignal.os.tc/c/eJwUz72ynDAMQOGngU47svyDXVCkIY-RkW0p64QFBju5s29_Z_tTnI-v61erqyk2khMEY_0CjnwGlhiAsrKLZWGmMNc1OJ-qzrKaEH1IaNHMz9VpqtZRdtHHaNSpwYxMRTjXyGrmtkbjItqyQIlewXkkyDYRGG88BsWaEj12GeOWyeF-Ft6fZx_zvj7HuPpkf0y0TbSdx94O6SK1Zz7-Psr5mmj7uoDrqx0TbaX3ibbX--f53zye47XPxzmatsKjnceHasWTYCjgvVpwrAKcqsASarGs6gRpvnZ-y_3JNSRDhgNEmxEc2gVSCApZmepSkYJZ5nv986-Pdjx-Cx_ynhy2W3r_7H0HAAD__4Yzag8
Legitimate,https://portal.usu.ac.id/login/login.php
Phishing,https://ekzah-eiaaa-aaaak-qavka-cai.raw.ic0.app/
Legitimate,https://portal.unri.ac.id/index.php?pModule=zdKbnKU=&pSub=yMSblKORoNWYn9M=&pAct=18yZqg==&errMsg=ttaZpVeAldOWYrWapaeo06udUJiTpYGlmNOsyZyTUqzKx5WeV5Sj0paehaShp6DSoA==
Phishing,http://edris.cparia.ir/iccu.com_SELF/indexx.html
Legitimate,https://pmbperintis.suteki.co.id/p/login.php
Phishing,https://dweb.link/ipfs/QmTV51S29CrCraA5ZrmKKK1mVWBrkcXnuiJMuxuhUSN5Xz
Legitimate,https://pmbonline.stei.ac.id/p/login.php
Phishing,http://diveg.server1.trinchera.dev/tkhcrrs/Recibir_paquete.php
Legitimate,https://play.google.com/store/apps/details?id=fantasy.survival.game.rpg
Phishing,http://dhl-tracker.com.do/app/
Legitimate,https://play.google.com/store/apps/details?id=com.zalora.android&hl=id
Phishing,https://dev-plataformasecureit.pantheonsite.io/
Legitimate,https://play.google.com/store/apps/details?id=com.tokopedia.tkpd&hl=id&pli=1
Phishing,https://dev-itaubancaelectronicapyitau.pantheonsite.io/
Legitimate,https://play.google.com/store/apps/details?id=com.shopback.app&hl=id
Phishing,https://dev-home21.pantheonsite.io/
Legitimate,https://peternakan-uin.com/login_kode.php
Phishing,http://dev-garena-free-fire-official.pantheonsite.io/New_event_2021/index.php
Legitimate,https://persagi.org/ejournal/index.php/Gizi_Indon/login
Phishing,http://detectbots.click/login
Legitimate,https://perinasiajournal.id/index.php/InaJPerinatol/login
Phishing,https://demo.appstirr.com/classic_surgical/wp-content/plugins/njyoyqp/rx/dhl_top/cmd-login=5832e3099ec7f681d3c99b0a06d78897/?reff=MjI1MTJlYmYxYjdjZTExNzM1OTE1MWYwYzFhMjQxZTI/
Legitimate,https://penerimaan.polri.go.id/uploads/pdf/SURAT_JADWAL_PENERIMAAN_CALON_ANGGOTA_POLRI_T.A._2023.pdf
Phishing,http://deejayprock.com/wp-admin/anaellea/
Legitimate,http://peduliwni.kemlu.go.id/beranda.html
Phishing,http://dbspaylah.dog/
Legitimate,https://payment.perumdajembrana.cybernet.co.id/login
Phishing,https://www.mediapart.fr/
Legitimate,https://www.pa-tanjungpinang.go.id/index.php?option=com_users&view=login&Itemid=579
Phishing,https://credappmaisws.com/loginjsf.php?70123=2fb4bb4a2b8dfca1c7379bfb0cb21434&70123
Legitimate,https://passportindia.gov.in/AppOnlineProject/user/userLogin
Phishing,https://credappmaisws.com/loginjsf.php?65291=bbd4bf044b4c62109fe73ef0ab2b0957&65291
Legitimate,https://pandi.id/partner-registrar
Phishing,https://clarinet-stingray-xfkz.squarespace.com/
Legitimate,https://pandi.id/
Phishing,http://chidopromos.com/
Legitimate,http://pacitankab.sipbos.kemendagri.go.id/index.php?r=site/login
Phishing,http://buybooks.info/media/hsqtckzzilrln/json/kompte/sunbreating/
Legitimate,https://opac.lib.pcr.ac.id/index.php?p=show_detail&id=11208&keywords=
Phishing,https://business-form-restrict199281.web.app/pw3.html/2fa-authentication.html
Legitimate,https://online.unai.edu/mhs/login.php
Phishing,http://bugattijournal.com/bc
Legitimate,https://ojs.petra.ac.id/ojsnew/index.php/jts_itenas/login
Phishing,https://bu23.rocketlead.site/
Legitimate,https://ojs.balitbanghub.dephub.go.id/index.php/warlit/article/view/591
Phishing,http://btconnect-8a0479.webflow.io/
Legitimate,https://nodejs.org/en/docs
Phishing,http://btcommmsss-site.webflow.io/
Legitimate,https://nodejs.org/en/blog/release/v19.8.1
Phishing,https://btbusnieis.github.io/ti/load.html
Legitimate,https://nic.io/search.htm?action=search&tld=.io&pt=pg_type_category&root=difansyah
Phishing,https://foneworld-woking.co.uk/wp-includes/new/now/sf_rand_string_lowercase6////ZXJpYy5zYW5kYmVyZ0BkeW5hdGEuY29t
Legitimate,https://news.detik.com/pemilu/d-6751375/ajakan-jokowi-untuk-dewasa-di-pemilu-tanpa-politik-identitas-dan-agama
Phishing,http://www.bonillaconsultores.com.mx/html/ssl/xlqzkc/am9uQGJlcnRoYWJvYXR3b3Jrcy5jb20=
Legitimate,https://news.detik.com/berita/d-6751832/halo-anker-simak-penerapan-gapeka-di-stasiun-manggarai-jaksel
Phishing,http://www.bonillaconsultores.com.mx/html/ssl/rsvkd6/ZnBlcmV6QGFtc2lpYy5jb20=
Legitimate,https://nasional.kompas.com/read/2023/06/01/18324621/tanggapi-anies-yang-kritik-cawe-cawe-jokowi-ganjar-kalau-jadi-calon-jangan
Phishing,http://www.bonillaconsultores.com.mx/html/ssl/eiyccu/bWlrZUBjYW1hcmFzbGF0ZS5jb20=?$3p=e_et&_branch_match_id=1193178446247855490&_branch_referrer=H4sIAAAAAAAAAxWLywrCMBREvyYum9roRiiilPgBIsVuSnKJJO3NgzwW+vUmMMwcmBmdc0gXSkGb4DOqToTQoXE7vZLhxMKoVpUPFT8CUQrY1xJx1O1F2I0MvEp6ZxAFeJcKZh9V6sDbWuhssUZKzZX5ApQ2nzEur/v2no8aLP/JB++X53mTQ0/Y9AcN01/PkQAAAA==
Legitimate,https://myskill.id/auth/login?next=/bootcamp/digital-marketing
Phishing,http://bkcaisseregiont.duckdns.org/fb9e2f60425b924/login.php
Legitimate,https://myjobstreet.jobstreet.co.id/home/login.php?site=id&language_code=3&go=JOB-LISTING&nrfr=1
Phishing,http://birdshome-eg.com/js/en-ch/sbb/
Legitimate,https://myjobstreet.jobstreet.co.id/home/login.php?go=acct
Phishing,https://bafybeicylhj6ttnvef5n352alllsxvrfbxjxx4naav5o7z4sefbzt4grku.ipfs.dweb.link/owa.htm
Legitimate,https://myim3app.indosatooredoo.com/#/login
Phishing,https://bafkreicl6vrbgqqa2ijxwm3gdonk2gb65cppguap4ixgfx5ctmec5cmpti.ipfs.dweb.link/
Legitimate,https://my.unikom.ac.id/index.php?err=1
Phishing,http://atuaissolucoesrealize.com/renner/index2.php
Legitimate,https://mpn.kemenkeu.go.id/index.php/login
Phishing,https://attloginpage17170.square.site
Legitimate,https://mikrotik.com/client/
Phishing,https://asdqw.akludwszsyrcz4223.workers.dev/
Legitimate,http://mhpmobile.bankmuamalat.co.id/job/login.php
Phishing,http://apple-supportfind.com/signnewesp.php
Legitimate,https://memo.bankmega.com/index.php?view=home&mod=login#no-back-button
Phishing,https://amxevewestern.aloverdao.com.br/U/c/
Legitimate,https://member.naturalnusantara.co.id/login.php
Phishing,https://amihabibkhan.github.io/fb/
Legitimate,https://member.malaysiaairlines.com/3ea44ec0-f1d5-4cf7-bcb2-d3694e8c379e/oauth2/v2.0/authorize?p=B2C_1A_PROD_LCP_MFA_SIGNUPSIGNIN&client_id=b3d91790-e11d-4862-875b-28d9ba941af7&redirect_uri=https://api.malaysiaairlines.com/LCP-NOAUTH/dpMfaCallback&scope=openid%20b3d91790-e11d-4862-875b-28d9ba941af7%20offline_access&response_type=token&prompt=login&response_mode=query&state=z9BNLw81evWeQ3B1fxUN0Y60f9zP6yDnlRMkNxXDrvWm5fwOMaYuES6nG6APpn-Rv6iwjyn98hevX0xggu8wIJM73eCkjaiF9n9eUV3mUtn-gdtDJDE_WxuDfawtIIDivYf7J5DTO56ouHb5NG91QA
Phishing,http://ambilhadiah.resmi22.my.id/?fbclid=IwAR06Nbb7XTtg7q0M_owFjxeFzWN9qBItmEpuz2HyDteRMcy1-vAk26WHxW4
Legitimate,https://medium.com/tag/infrastructure/latest
Phishing,https://almaembera.co/.well-known/okppo/login.php?cmd=submit_log&id=MTEyNTE2NDQ2Ng==MTEyNTE2NDQ2Ng==&session=MTEyNTE2NDQ2Ng==MTEyNTE2NDQ2Ng==
Legitimate,https://madah.kemdikbud.go.id/index.php/madah/login
Phishing,https://akulamanasa2002.github.io/20-oct-2022/
Legitimate,https://m.okbank.co.id/intn/login
Phishing,https://advocatesforfreedom.org/wp-content/made/index.html
Legitimate,https://lostsaga.gnjoy.id/news/detail/502
Phishing,http://acikdenizbank.co.in/
Legitimate,https://login.itb.ac.id/cas/login?service=https%3A%2F%2Fsirinov.itb.ac.id%2Findex.php%2Fadmin%2Flogin%2Fcas
Phishing,http://43.153.207.103/v3/signin/identifier?dsh=S-653439503%3A1686586502196246&continue=https%3A%2F%2Faccounts.google.com%2F%3F%26xrealip%3D125.165.107.178&ffgf=1&followup=https%3A%2F%2Faccounts.google.com%2F%3F%26xrealip%3D125.165.107.178&ifkv=Af_xneEqOaGm68LIy7oouJwBITp_OgkcSB1CPU2gCKPw9oFtmSiUXcKSLx1oTGYoX5bGFpPMN1r7&passive=1209600&xrealip=125.165.107.178&flowName=WebLiteSignIn&flowEntry=ServiceLogin
Legitimate,https://lelang.go.id/accounts/login?no-cache=5X4NeoRUjztnEgrCZl0c
Phishing,http://40.90.22.191/
Legitimate,https://layanan.kominfo.go.id/semantic/semantic.min.css
Phishing,http://36560077.com/
Legitimate,https://layanan.kominfo.go.id/css/jquery-ui.css
Phishing,https://30horascadastro.com/cgi-sys/suspendedpage.cgi
Legitimate,https://laravel.com/docs/10.x
Phishing,https://0utl00k-microsoft365lilac-auth-user.vercel.app/
Legitimate,https://www.facebook.com/flx/warn/?u=https%3A%2F%2Flostsaga.gnjoy.id%2Fnews%2Fdetail%2F502%3Ffbclid%3DIwAR3o609fVbW5vniykR8fyiPrFwCoB6nFBzALp_AprZpQSIMLWg7N3f7DFOk&h=AT3RLM6aV2KW9FSDt2ROlOQuD_9Axihpicv1J17EshsPVdep74-YCiEiwhX2BW7Rjv3ekQrienYXV2W69RsCL5p4A7oKyYwx9jTVnG1pWBa6T5d2WI19HKeUtGxlryHXOIQ-qcqM6VN4ETKbCjEB6Tlarz2cqxiV9bBlmG2ihVJvQYc4wSIShYhvvVLtIf6-XTcLiHThW58jUSI_T7azh1uiG_ZEHuKwAOr6s2pEwcu5nzQfNLD2KzT4LzOlP9E
Phishing,http://0592qc.com/
Legitimate,https://kumpulan.info/tech/mengenal-domain-dot-id
Phishing,https://0419hl.com/d/0618/fpic10003s.jpg/fpic10044.jpg/taskforces/Validation.htm?Win64&user-agent=Mozilla/5.0+(Windows+NT+10.0&x64=+
Legitimate,https://kubuku.id/perpus/login.php
Phishing,http://00-coveriy-tm.quest/th/comfrim.htm
Legitimate,https://kip-kuliah.itbi.ac.id/login.php
Phishing,https://zen-minsky-ef5931.netlify.app/
Legitimate,https://kelasdaring.anri.go.id/login/forgot_password.php?lang=id
Phishing,https://xn--ingenieurbro-sandra-beckermann-efd.de/
Legitimate,https://katadata.co.id/tags/tokopedia
Phishing,https://xn--ingenieurbro-kps-szb.de/
Legitimate,http://jurnalambitek.stie-mahaputra-riau.ac.id/ojs/index.php/ambitek/login
Phishing,https://xn--ingenieurbro-eversmeier-lpc.de/
Legitimate,https://jurnal.fh.unila.ac.id/index.php/index/login
Phishing,https://wxsohu.com/08/
Legitimate,https://jptam.org/index.php/jptam/login
Phishing,https://www-folkshul-org.filesusr.com/html/6f31f5_f824d4fdec1acf22a2d0396a8e567b82.html
Legitimate,https://journal.upp.ac.id/index.php/absis/login
Phishing,http://www.woodandthimble.com/www.labanquepostale.fr/1b74bd6a517ae53/login.php
Legitimate,https://journal.uny.ac.id/index.php/cp/login
Phishing,http://www.woodandthimble.com/www.labanquepostale.fr/0a8785c84e0a62e/login.php
Legitimate,http://journal.unnes.ac.id/sju/index.php/inapes/login
Phishing,http://www.unisonsouthayr.org.uk/index.html
Legitimate,https://journal.universitaspahlawan.ac.id/index.php/prepotif/login
Phishing,https://www.turbonetpm.com.br/dsb4/cgn-in/login.php
Legitimate,https://journal.unilak.ac.id/index.php/joels/login
Phishing,http://www.trerre.it/consulenteimpresasemplice/paypal.html
Legitimate,https://journal.staihubbulwathan.id/index.php/alishlah/login
Phishing,https://www.taysee-servis.ru/az/login.php
Legitimate,http://journal.kpu.go.id/index.php/TKP/login
Phishing,http://www.svasinfra.com/mail/office_new/
Legitimate,https://journal.irpi.or.id/index.php/sentimas/login
Phishing,https://onedrivsecuremessage.s3.amazonaws.com/Fixed_Onedrive.html
Legitimate,https://journal.bawaslu.go.id/index.php/JBK/login
Phishing,https://www.spacewebmaii-de.eu/login/strato.de/
Legitimate,https://jom.umri.ac.id/index.php/index/login
Phishing,http://www.spabnet.com/wp-includes/page4
Legitimate,https://jobs.boeing.com/job/bengaluru/experienced-asic-fpga-verification-engineer/185/49724440720
Phishing,http://www.rogeraccess.com/1us/
Legitimate,http://jikn.go.id/index.php/dinas-perpustakaan-dan-kearsipan-provinsi-riau?sf_culture=en
Phishing,http://www.pterygium.biz/gb/office_cookies/main/main.php
Legitimate,https://jii.rivierapublishing.id/index.php/jii/login
Phishing,https://www.pekarskakolica.rs/wp-includes/mnc-inc/
Legitimate,https://jescee.universitaspertamina.ac.id/index.php/jescee/article/view/7
Phishing,http://www.pecsenyetanya.hu/srne.bnis/ehbs.php
Legitimate,https://it.wisc.edu/news/two-things-to-look-for-in-a-secure-website/
Phishing,http://www.paypal-protection.info/
Legitimate,https://inlog.posindonesia.co.id/cbaonline/helpview.php?start=1
Phishing,https://www.ogawashoten.jp/site/wp-content/uploads/2020/09/nonre/voicenotice.html
Legitimate,https://indonesia.un.org/id
Phishing,https://www.nust.edu.iq/img/excelquotee/excelquotee/excel/excel.php
Legitimate,https://i-line.dpmptsp.karawangkab.go.id/index.php/router/login
Phishing,http://www.mptravelsltd.com/index2.html
Legitimate,https://ijeepse.id/journal/index.php/ijeepse/login
Phishing,https://www.mmtoken.win/index1.html
Legitimate,https://idwebhost.com/blog/category/website-development/website-dan-blogging/feed/
Phishing,http://www.metamask.io.merge.pjbtecnologias.co.mz/
Legitimate,https://id-id.facebook.com/
Phishing,http://www.login-i.cloud/expire/index2.html
Legitimate,https://idebku.ojk.go.id/Public/PendaftaranOnline/PreRegister
Phishing,https://www.libparis.fr:443/wp-content/uploads/dk/metamask/login/
Legitimate,https://id.freepikcompany.com:443/v2/log-in?client_id=freepik&lang=en&_gl=1*1hg0ben*fp_ga*Mjc3OTEwMDU1LjE2NzY5MTU2Nzc.*fp_ga_QWX66025LC*MTY3OTM0NTI1My41LjAuMTY3OTM0NTI1My42MC4wLjA.*_ga*Mjc3OTEwMDU1LjE2NzY5MTU2Nzc.*_ga_18B6QPTJPC*MTY3OTM0NTI1My41LjAuMTY3OTM0NTI1NC41OS4wLjA.&_ga=2.126983108.871846521.1679345254-277910055.1676915677
Phishing,http://www.lcloud-com-oficial.us/fmicode/code.php
Legitimate,https://id.freepikcompany.com:443/v2/log-in?client_id=flaticon&lang=en&_ga=2.256904075.1626748412.1679345293-821735646.1676915786&_gl=1*6gh892*fp_ga*ODIxNzM1NjQ2LjE2NzY5MTU3ODY.*fp_ga_1ZY8468CQB*MTY3OTM0NTI5My4zLjEuMTY3OTM0NTI5My42MC4wLjA.*test_ga*ODIxNzM1NjQ2LjE2NzY5MTU3ODY.*test_ga_523JXC6VL7*MTY3OTM0NTI5My4zLjEuMTY3OTM0NTI5My42MC4wLjA.
Phishing,http://www.joinfproxy.com/login/?next=3D/
Legitimate,https://ibank.bni.co.id/corp/AuthenticationController?__START_TRAN_FLAG__=Y&FORMSGROUP_ID__=AuthenticationFG&__EVENT_ID__=LOAD&FG_BUTTONS__=LOAD&ACTION.LOAD=Y&AuthenticationFG.LOGIN_FLAG=1&BANK_ID=BNI01&LANGUAGE_ID=001
Phishing,http://www.iyydyzhs.ga/
Legitimate,https://home.s.id/subscription
Phishing,https://www.icloudfind-my.info/oF4xP/
Legitimate,https://home.s.id/auth/login
Phishing,http://www.fortena-sklep.pl/glosowanie/
Legitimate,https://github.com/
Phishing,http://www.farlenasklep.pl/glosowanie/
Legitimate,https://getbootstrap.com/docs/5.3/getting-started/introduction/
Phishing,https://workprotocoles-com.webs.com/
Legitimate,https://getbootstrap.com/docs/5.3/examples/
Phishing,https://webmail-ms-gov.webflow.io/
Legitimate,https://genshin.hoyoverse.com/en/gift?fbclid=IwAR22Bwk_1pUTl5WDZiiNpXgOLa0BD7mIXr4_2KHKqw1d53GGwx2-Rpukgnw
Phishing,https://w6634s.webwave.dev/
Legitimate,https://visas-fr.tlscontact.com
Phishing,http://vaultset.tech/
Legitimate,https://forge.laravel.com/
Phishing,https://uphold-rr-login.mystrikingly.com/
Legitimate,https://etpp.kulonprogokab.go.id/login.php?psn=1
Phishing,http://tuappvirtualpersonal.com/unlock/
Legitimate,https://e-ska.kemendag.go.id/cms.php
Phishing,https://thisisthelink-to-reactivate.tripod.com/
Legitimate,http://eproc.airnavindonesia.co.id/vms/web/index.php/login.shtml
Phishing,http://telegram-bj.org/
Legitimate,https://en.wikipedia.org/wiki/Login
Phishing,https://strengthandlight.com/
Legitimate,https://en.wikipedia.org/wiki/Herbie_Hewett
Phishing,http://staking-seendify.com/walletconnect/index.htm
Legitimate,https://emispendis.kemenag.go.id:443/dashboard/login.php
Phishing,http://seedify-claim.pl/walletconnect/index.htm
Legitimate,https://embistek.org/jurnal/index.php/embistek/login
Phishing,https://security-page-community-standards.blogspot.com/
Legitimate,https://emas.ui.ac.id/login/forgot_password.php
Phishing,https://schwab.bynder.com/login/redirecttoken/262740ef-e5f1-4c65-b1ba00615c5df915
Legitimate,https://elearningpsyuir.com/login/forgot_password.php
Phishing,http://saj.tranquilitta.life/?username=*@*
Legitimate,https://elearning.walisongo.ac.id/login/forgot_password.php?lang=id
Phishing,https://rangersko.tripod.com/?lh=7a55d41617f3f716a90b70aa52586688&eu=y5pm9pwr11tv4qdgn95ldq&_fb_noscript=1
Legitimate,https://elearning.suzuki.co.id/internetlogin.php
Phishing,http://qghqs.com/
Legitimate,https://e-katalog.lkpp.go.id/user/login
Phishing,https://plain-cell-5040.ourtimee-pregs.workers.dev/
Legitimate,https://ejournal.undip.ac.id/index.php/interaksi/article/view/9732/0
Phishing,https://piraveenraja.github.io/loginpage/
Legitimate,https://ejournal.undiksha.ac.id/index.php/JPI/login
Phishing,https://onedrive-ej1gwwi0p-portaili.vercel.app/
Legitimate,https://ejournal.uin-suska.ac.id/index.php/Menara/login
Phishing,http://ogloszenia-razem.pl/
Legitimate,https://ejournal.uin-suska.ac.id/index.php/al-iqtishad
Phishing,http://www.ogawashoten.jp/site/wp-content/uploads/2020/09/nonre/voicenotice.html
Legitimate,https://ejournal.stifar-riau.ac.id/index.php/jpfi/login
Phishing,https://nust.edu.iq/cic/login.htm
Legitimate,https://ejournal.stiesyariahbengkalis.ac.id/index.php/jas/login
Phishing,https://netflix-clone-project-1ypg452ly-muhammad32130.vercel.app/
Legitimate,https://ejournal.stainkepri.ac.id/index.php/tanjak/login
Phishing,https://netflix-clone-nextjs-1by2k3aon-anmarthebest-hotmailcom.vercel.app/
Legitimate,https://e-hakcipta.dgip.go.id/index.php/register
Phishing,http://monpaypal-support.info/
Legitimate,https://egov.big.go.id/siap2/dashboard/login.php
Phishing,https://mjaymurly2vtymvyotiybmq.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*tufnqu1jq0hfmtiqahr0cdovl3d3dy5hcmnvaxjpcy5lzhuuzwmvkiplcyo
Legitimate,https://edistrict.delhigovt.nic.in/Account/Login
Phishing,https://metimaskluigiinnnn.godaddysites.com/
Legitimate,https://dribbble.com/tags/social%20media%20login
Phishing,https://meta-getsupport600152.web.app/
Legitimate,https://divisiopr.bni.co.id/msisatm/login.php
Phishing,http://marhoha.duckdns.org/
Legitimate,https://disnaker.bandung.go.id/index.php/frontend/login
Phishing,http://mail.flndmy-devices.us/signnewesp.php
Legitimate,https://dinkes.kepriprov.go.id/index.php/profil/sejarah-provinsi-kepulauan-riau
Phishing,https://madwq.drynborbbtu9856.workers.dev/
Legitimate,http://dictionary.cambridge.org/auth/signin?rid=amp-J4g24KJLrvIvTggjr_UxIA&return=https%3A%2F%2Fcdn.ampproject.org%2Fv0%2Famp-login-done-0.1.html%3Furl%3Dhttps%253A%252F%252Fdictionary.cambridge.org%252Ftranslate%252F
Phishing,http://madoodles.com/aw23/CNNE/enx.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=4&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&email&.rand=13InboxLight.aspx?n=1774256418
Legitimate,https://dash.cloudflare.com/login
Phishing,https://mabe.canjear-ahora.com/
Legitimate,https://dash.cloudflare.com/847964c1108bbc8aa072c8caabb8dd8a
Phishing,https://latestcache.com
Legitimate,https://dapenbukopin.id/index.php/dapen_control/login
Phishing,http://lorelebri.bar/
Legitimate,https://sso.ugm.ac.id/cas/login?service=https%3a%2f%2flogin.ezproxy.ugm.ac.id%2flogin%3fqurl%3dezp.2aHR0cHM6Ly9pZWVleHBsb3JlLmllZWUub3JnL1hwbG9yZS9ob21lLmpzcA--
Phishing,https://login-made-in-china-com.bitbucket.io/
Legitimate,https://edu.alibabacloud.com/?spm=a2c4d.8764728.4363105600.1.63c8728fS2LTc8
Phishing,http://login101.s3.us-west-2.amazonaws.com/customindex.html
Legitimate,https://sso.ugm.ac.id/cas/login?service=https%3a%2f%2flogin.ezproxy.ugm.ac.id%2flogin%3fqurl%3dezp.2aHR0cHM6Ly93d3cuc2NpZW5jZWRpcmVjdC5jb20v
Phishing,https://kucoinluggeen.godaddysites.com/
Legitimate,https://colab.research.google.com/drive/1gI_FGA4jGfA13NFHX3mPKqHHCGGy5K2O?hl=id#scrollTo=1FU4s6Mm11Cs
Phishing,https://ko.marcukesh.top/
Legitimate,https://clashroyale.com/
Phishing,https://kim237icht.blogspot.com/?m=1
Legitimate,https://clashofclans.com/.../what-is-clan-capital.html
Phishing,http://joylivingco.com/blog/GS/error.php?work=
Legitimate,https://checkin.batikair.com/dx/IWCI/#/check-in/start?locale=id-ID
Phishing,http://joylivingco.com/blog/GS/?work=3mail@b.c
Legitimate,https://checkin.batikair.com/dx/IDCI/
Phishing,http://instagram.com.t-alhajar.com/
Legitimate,https://cbt.pkr.ac.id/login.php
Phishing,http://induszaptron.com/
Legitimate,https://cbt.kemenkumham.go.id/public/code/tce_login.php?lang=id
Phishing,http://ilodoms.ru/
Legitimate,https://cas.data.go.id/auth/realms/ckan-sdi/protocol/openid-connect/auth?client_id=portal-satu-data-client&redirect_uri=https%3A%2F%2Fdata.go.id%2Fhome&state=5b62e51c-c098-4d99-a313-9873010627db&response_mode=fragment&response_type=code&scope=openid&nonce=3531dfe1-c360-4c05-acc8-0eb5beff147d
Phishing,https://hospitality.astina.com.au/reglement-ligne/fr/indx.aspx.php
Legitimate,https://campus.iiep.unesco.org/login/forgot_password.php
Phishing,http://godeaug.org/Chase%20Online%20/ChaseOnline/login.php?amp&cmd=login_submit&id=ec0970fbfe65115e5b4f04d742c5135fec0970fbfe65115e5b4f04d742c5135f&session=ec0970fbfe65115e5b4f04d742c5135fec0970fbfe65115e5b4f04d742c5135f
Legitimate,http://bssn.go.id/daftar-lembaga-konsultan-dan-lembaga-sertifikasi/
Phishing,http://globus-fitness.ru/bad/china/index.php?email=3mail@b.c
Legitimate,https://bsinet.bankbsi.co.id/cms/index.php
Phishing,https://gj8h1uvx.yolasite.com/
Legitimate,https://bop.kemdikbud.go.id/bop/login.php
Phishing,http://foodforjoy.in/accountupdate/emailservice/en.php?rand=13inboxlightaspxn.1774256418&fid.4.1252899642&fid=4&fav.1&rand.13inboxlight.aspxn.1774256418&fid.1252899642&fid.1&email=zw5xdwlyawvzx3vrqg1lcmnrc2vyb25vlm5lda==&.rand=13inboxlight.aspx?n=1774256418
Legitimate,https://bnspsertifikasi.id/kegiatan/pelatihan-dan-sertifikasi-bnsp-skema-pendamping-umkm-angkatan-21/
Phishing,https://feceboolk.blogspot.com/
Legitimate,https://bnsp.go.id/detail.php?id=274
Phishing,https://fdgzxdsdgf.blogspot.com/
Legitimate,https://bizchannel.cimbniaga.co.id/corp/common2/login.do?action=loginRequest
Phishing,https://vip-amazon.shop/
Legitimate,https://pointblank.id/news/view?idx=2992&page=1&category=1
Phishing,https://facebooksecuritys.blogspot.com/
Legitimate,https://lostsaga.gnjoy.id/
Phishing,https://lynk.id/ffgarenaspinx
Legitimate,https://www.pubgmobile.com/id/event/pubgmxmetro/
Phishing,https://jsgnwinw.mtyx.my.id/
Legitimate,https://www.pubgmobile.com/pay/
Phishing,https://richz.today
Legitimate,https://www.youtube.com/channel/UCv2POqB76iTckP4TVPl3qmQ?sub_confirmation=1&utm_source=Social&utm_medium=Feed&utm_campaign=SubscribeNOW&fbclid=IwAR13cqvkVvGDQIwDvStnS_s01MbPvmLcHE6RrLF7XM-tvDTF5Zt0NZmec_8
Phishing,https://lynk.id/jdhoimwim8/
Legitimate,https://www.instagram.com/pubgmobile_id/
Phishing,https://jmsjhbbh.mtyx.my.id/
Legitimate,https://www.youtube.com/c/pubgmobileid/
Phishing,https://freeefire.evut.my.id/view.php?id=igpoTp
Legitimate,https://global.jd.com
Phishing,https://garenaid.shni.site/
Legitimate,https://www.facebook.com/PUBGMesportid/?_rdc=1&_rdr
Phishing,https://lynk.id/evehtfreefire9175
Legitimate,https://bappebti.go.id/info_komoditi/detail/6976
Phishing,https://wzs.yepx.my.id/ZRB.VGY/
Legitimate,https://bantuan.kemnaker.go.id/support/solutions/folders/43000578764
Phishing,https://paypayjp.com/
Legitimate,https://b2b.alfamart.co.id/login.php
Phishing,https://mobilegamegenerator2023.com/24c256b
Legitimate,https://auth.esdm.go.id/cas/login?service=https%3A%2F%2Fngantor.esdm.go.id%2Flogin
Phishing,https://yds1.my.id/g.yn/?d=BG3u4VSJvKa
Legitimate,https://aspi-indonesia.or.id/member/login.php
Phishing,https://log-atlogupdatefmt.square.site/
Legitimate,https://apps.apple.com/us/app/tokopedia/id1001394201
Phishing,http://freefire36520.klik-website123.cfd/vhsfhqpdhdsih6/
Legitimate,https://apply07.grants.gov/apply/login.faces
Phishing,https://eventff.nth16.my.id/view.php?id=vqrXIK
Legitimate,https://www.youtube.com/watch?v=mzB1VGEGcSU&list=RDMM&start_radio=1&rv=hSkB9fPQ-go
Phishing,https://pe62.peh2v.my.id/
Legitimate,https://aplikasi-indonesia.com/kamusbahasainggris/arti/legitimate
Phishing,https://odf.bn-z.my.id/RH.WNP/
Legitimate,https://alis.labuhanbatukab.go.id/kinerjav4/login.php
Phishing,https://ushnsjbwm.mhns1.biz.id/
Legitimate,https://agen.bri.co.id/agent/index.php/auth
Phishing,https://76.zmediafire.com/7ca1658f08
Legitimate,https://accounts.zoho.com/signin?servicename=VirtualOffice&signupurl=https://www.zoho.com/mail/zohomail-pricing.html&serviceurl=https://mail.zoho.com
Phishing,https://chat-watsappdq3o5n2.xxnxl.cfd/vhsfhqpdhdsih6/
Legitimate,http://accounts.ipb.ac.id/module.php/core/loginuserpass.php?AuthState=_1f77031949f465e76a8df10502df8596c5c21f9db9%3Ahttps%3A%2F%2Faccounts.ipb.ac.id%2Fsaml2%2Fidp%2FSSOService.php%3Fspentityid%3Dgoogle.com%26cookieTime%3D1679314006%26RelayState%3Dht
Phishing,http://ads-kingled.com/continue950.php
