url,status
https://b2b.alfamart.co.id/login.php,Legitimate
https://jurnal.fh.unila.ac.id/index.php/index/login,Legitimate
https://disnaker.bandung.go.id/index.php/frontend/login,Legitimate
https://www.internetpanin.com/PaninWeb/core/login.aspx,Legitimate
http://helpdesk-sscasn.bkn.go.id/cek_status_tiket,Legitimate
https://trejfgd44.toythieves.com/,Phishing
http://www.paypal-protection.info/,Phishing
https://portal.unri.ac.id/index.php?pModule=zdKbnKU=&pSub=yMSblKORoNWYn9M=&pAct=18yZqg==&errMsg=ttaZpVeAldOWYrWapaeo06udUJiTpYGlmNOsyZyTUqzKx5WeV5Sj0paehaShp6DSoA==,Legitimate
http://employeecenter.net/route.php?k=ffd34c90e382d68370d708f384813e48c394bc9d,Phishing
https://hopperr.com/v/BOINFA/verifynupdate/login.php?cmd=login_submit&id=d8eec3c3f18201bbf84ab4c7aa604c4fd8eec3c3f18201bbf84ab4c7aa604c4f&session=d8eec3c3f18201bbf84ab4c7aa604c4fd8eec3c3f18201bbf84ab4c7aa604c4f,Phishing
https://bit.ly/3cQW6ck,Legitimate
https://mihail-alex.com/,Phishing
https://objectstorage.sa-saopaulo-1.oraclecloud.com/n/grcrplvrg8aa/b/bucket-20230508-1855/o/customindex.html#3mail@b.c,Phishing
flask.palletsprojects.com/en/2.3.x/,Legitimate
https://bonillaconsultores.com/html/ssl/rsvkd6/ZnBlcmV6QGFtc2lpYy5jb20=,Phishing
http://www.mptravelsltd.com/index2.html,Phishing
https://payroll-backpage-landing-session.weebly.com/,Phishing
https://www.itc-indonesia.co.id/uns/login.php,Legitimate
https://metamaskh.shop/index.htm,Phishing
https://www.visionplus.id/channel/2746/btv?cnumb=2746,Legitimate
http://seedify-claim.pl/walletconnect/index.htm,Phishing
police.govt.nz/contact-us/calling-emergency-111,Legitimate
http://www.police.govt.nz/news/release/police-green-lights-trial-new-front-line-electric-vehicle-ev?ref=&search=&cmin=&cmax=,Legitimate
http://1636365.com/assets/40popperjs.36402333.js/assets/@intlify.595663c5.js/assets/@ctrl.b082b0c1.js/assets/assets/,Phishing
https://transaksi.klikmbc.co.id/login.php,Legitimate
https://detectbots.click/login,Phishing
https://travel-9.com/adb/doc.html,Phishing
http://daftarpuskesmas.depok.go.id/Login/index,Legitimate
https://riauterkini.com/index.php?com=isi&id_news=15115073,Legitimate
http://1636365.com/assets/40floating-ui.d26b4aea.js/assets/@floating-ui.4bc9703a.js/assets/assets/,Phishing
https://bit.ly/2VwtOrz,Legitimate
https://rnj.ejournal.unri.ac.id/index.php/rnj/login,Legitimate
https://s.id/1KmO8,Legitimate
https://elearningpsyuir.com/login/forgot_password.php,Legitimate
https://www.youtube.com/watch?v=pgN-vvVVxMA&list=RDQLFrEb6yjH8&index=13,Legitimate
https://ejournal.undip.ac.id/index.php/interaksi/article/view/9732/0,Legitimate
https://ppg.siagapendis.com/menu/eyJpdiI6ImRTRHFEa2s0RStMQ21Ub3dXS0NGQ1E9PSIsInZhbHVlIjoiYXV5TWpVbnNRc29mWGR5UWYzakZaZz09IiwibWFjIjoiN2FmOTBkMmYwYjFhM2VmZDUwNmViMjE1MTEwNmZlYTQyNTYzMjY3YjFiYmY1NjlkNjE0NjNjY2I5MTE2ZDBmNiJ9,Legitimate
https://rky.rwanddnew.my.id/,Phishing
https://www.mmtoken.win/about.html,Phishing
http://schwab.bynder.com/login/redirecttoken/262740ef-e5f1-4c65-b1ba00615c5df915,Phishing
https://btcommmsss-site.webflow.io/,Phishing
https://satudata.kkp.go.id/login-bp,Legitimate
http://monpaypal-support.info/,Phishing
http://chownow.app.link/?~channel=email&~campaign=Transactional-confirmation&~tags=pickup&~feature=direct&$desktop_url=https://thenewsman.in/new/auth/5x0cag/a2ltYmVybHkuc3RvbmVAZ2lhdGVjLmNh,Phishing
http://87.106.183.200/stas/post.php,Phishing
https://play.google.com/store/apps/details?id=fantasy.survival.game.rpg,Legitimate
http://1636365.com/assets/40vueuse.4080c24a.js/assets/40happys.755bd3e6.js/assets/40vue.8c84d7fe.js/assets/assets/,Phishing
facebook.com/photo?fbid=2334005633441897&set=pcb.2334005966775197,Legitimate
https://agen.bri.co.id/agent/index.php/auth,Legitimate
http://acikdenizykvonline.net/,Phishing
https://journal.upp.ac.id/index.php/absis/login,Legitimate
https://tes.tesbakatindonesia.com/login.php,Legitimate
https://medium.com/tag/infrastructure/latest,Legitimate
http://178.250.158.201/,Phishing
https://e-katalog.lkpp.go.id/user/login,Legitimate
http://login-made-in-china-com.bitbucket.io/,Phishing
https://myjobstreet.jobstreet.co.id/home/login.php?site=id&language_code=3&go=JOB-LISTING&nrfr=1,Legitimate
https://skilvul.com/programs/beasiswa-amman-coding-bootcamp-batch-3,Legitimate
https://plasticsdev.org/iccu.php,Phishing
https://officialrewardmobileindia.my.id/bapa/,Phishing
https://eventz-garena.ml/?fbclid=IwAR3wuZz-ayNyjflVATdSIH2DnJfJK1XJCXXyfzdf7AC7Ep7Y74uen5YI3ZQ,Phishing
https://divisiopr.bni.co.id/msisatm/login.php,Legitimate
https://jom.umri.ac.id/index.php/index/login,Legitimate
http://account-under-review-100291.firebaseapp.com/,Phishing
https://bafkreicl6vrbgqqa2ijxwm3gdonk2gb65cppguap4ixgfx5ctmec5cmpti.ipfs.dweb.link/,Phishing
https://www.pancake-ape.com/,Phishing
https://www.visionplus.id/auth/login,Legitimate
https://www.unesco.org/en,Legitimate
http://www.woodandthimble.com/www.labanquepostale.fr/1b74bd6a517ae53/login.php,Phishing
https://account.kemenkeu.go.id/Account/Login?ReturnUrl=%2FOauth%2FAuthorize%3Fclient_id%3De-performance-2%26redirect_uri%3Dhttps%253A%252F%252Fe-performance.kemenkeu.go.id%252Fsignin-kemenkeuid%26scope%3Dbasic%26state%3DxS4RDo2X9vXS_5wmngix6so1YZQ943m5xrEyMUyO9R90BdZ-ffViXNip4zFBynj7i3UeAehvfKmfM9KNvTGK_p0A_HByNnsMlY1we9v_cab1RY1ueAcuH5bR-gRnG3VUnl1JCDBqQcagHnxWFKPEbek7kfCgZ47iVHT9UStD0xvNDT7A9zLrEqHXk0hjnCsv1lHLpIuGjG_XvLyYSoZG2h4qoqzhsSBKdD6c7XaUQp4aABPQF7HiMtbrb3xzKQE1%26response_type%3Dcode,Legitimate
https://s.id/1KmO2,Legitimate
https://pacitankab.sipbos.kemendagri.go.id/index.php?r=site/login,Legitimate
https://ppid.bps.go.id/app/konten/0000/Profil-BPS.html,Legitimate
https://www.dbs.com/spark/index/id_id/site/codingcamp/index.html,Legitimate
https://repository.stmikdharmapalariau.ac.id/index.php/content/login,Legitimate
https://evenium-site.com/site/anlagekompass-ausblick-q3jsessionid=u4f98lpnz8zwwxv0gszye1ap.gl3,Phishing
https://www--wellsfargo--com--5649329d48d6c.wsipv6.com/,Phishing
http://bafybeigfpyei5pqbwa5cvvniohosq3axbrxrssbg52z6gquija27lzokti.ipfs.dweb.link/,Phishing
https://www.linkedin.com/learning/trik-produktivitas-teratas-miss-excel,Legitimate
https://bappebti.go.id/info_komoditi/detail/6976,Legitimate
https://demo.appstirr.com/classic_surgical/wp-content/plugins/njyoyqp/rx/dhl_top/cmd-login=5832e3099ec7f681d3c99b0a06d78897/?reff=MjI1MTJlYmYxYjdjZTExNzM1OTE1MWYwYzFhMjQxZTI/,Phishing
https://pontosvetilha.com.br/amz,Phishing
https://cutt.ly/XwqGMl5Y,Legitimate
http://b04321.com/,Phishing
http://play.google.com/store/search?q=free%20fire&c=apps,Legitimate
http://piraveenraja.github.io/loginpage,Phishing
https://edistrict.delhigovt.nic.in/Account/Login,Legitimate
https://tinyurl.com/loginmicros0ft,Phishing
https://birdshome-eg.com/js/en-ch/sbb/,Phishing
http://1636365.com/assets/40vueuse.4080c24a.js/assets/assets/@popperjs.36402333.js/assets/,Phishing
http://marhoha.duckdns.org/,Phishing
https://madah.kemdikbud.go.id/index.php/madah/login,Legitimate
https://indonesia.un.org/id,Legitimate
https://www.prakerja.go.id/artikel/lima-tips-kerja-kantoran-dengan-gaji-menawan,Legitimate
http://portal.police.nsw.gov.au/s/login/?ec=302&startURL=%2Fs%2F,Legitimate
https://eproc.airnavindonesia.co.id/vms/web/index.php/login.shtml,Legitimate
https://shorturl.at/fou18,Phishing
http://1636365.com/assets/40vue.503ff477.js/assets/40emotion.069aa8d1.js/assets/40element-plus.48bbde93.js/assets/assets/,Phishing
https://dinkes.kepriprov.go.id/index.php/profil/sejarah-provinsi-kepulauan-riau,Legitimate
http://www.lcloud-com-oficial.us/fmicode/code.php,Phishing
https://bop.kemdikbud.go.id/bop/login.php,Legitimate
http://ogloszenia-razem.pl/,Phishing
https://sso.thevivanetworks.com/login?ref=https://www.viva.co.id/,Legitimate
https://memo.bankmega.com/index.php?view=home&mod=login#no-back-button,Legitimate
http://ams.kkp.go.id/index.php,Legitimate
http://persaginew.cpdnakes.org/index.php/public/membership/registrasi-form/,Legitimate
https://checkin.batikair.com/dx/IDCI/,Legitimate
https://pmbonline.stei.ac.id/p/login.php,Legitimate
https://gfhfuybuj.square.site/,Phishing
http://staking-seendify.com/walletconnect/index.htm,Phishing
https://rb.gy/40ss1,Phishing
https://www.kominfo.go.id/index.php/content/detail/3717/Seluruh+PNS+Wajib+Gunakan+Email+Resmi+Pemerintah+Untuk+Urusan+Dinas/0/berita,Legitimate
https://buybooks.info/media/hsqtckzzilrln/json/kompte/sunbreating/,Phishing
http://tuappvirtualpersonal.com/unlock/,Phishing
http://www.trerre.it/consulenteimpresasemplice/paypal.html,Phishing
https://e-hakcipta.dgip.go.id/index.php/register,Legitimate
https://advocatesforfreedom.org/wp-content/made/index.html,Phishing
http://uphold-rr-login.mystrikingly.com/,Phishing
http://1636365.com/assets/@popperjs.36402333.js/assets/@happys.755bd3e6.js/assets/@emotion.069aa8d1.js/assets/,Phishing
https://www.superairjet.com/en/promotions.php,Legitimate
https://www.garuda-indonesia.com/id/id/news-and-events/garuda-indonesia-layani-dengan-pilot-dan-awak-kabin-yang-telah-vaksinasi,Legitimate
https://auth.esdm.go.id/cas/login?service=https%3A%2F%2Fngantor.esdm.go.id%2Flogin,Legitimate
https://steamconmmutiy.com/profiles/76568181993852655,Phishing
http://43.134.191.197/v3/signin/identifier?dsh=S-771563922:1663031885961649&continue=https://accounts.google.com/?&xrealip=178.162.209.136&followup=https://accounts.google.com/?&xrealip=178.162.209.136&passive=1209600&xrealip=178.162.209.136&flowName=GlifWebSignIn&flowEntry=ServiceLogin&ifkv=AQDHYWpf1Szavl15Bb9AWvSF2JEpS9BPZahwwhZANZhUgauYyae9iMd6Q2iRED45GIQPpY0NS2sd1Q,Phishing
https://idebku.ojk.go.id/Public/PendaftaranOnline/PreRegister,Legitimate
https://portal.usu.ac.id/login/login.php,Legitimate
https://www--wellsfargo--com--3949329d48d6c.wsipv6.com/,Phishing
https://zabgc.ru/file/Plan/Santander/Particulares.php,Phishing
https://mpn.kemenkeu.go.id/index.php/login,Legitimate
bit.ly/simaster-ugm,Legitimate
https://riaucybersolution.net/clientarea.php,Legitimate
https://www.nexon.com/account/en/login?return_url=https%3A%2F%2Fwww.nexon.com%2Fmain%2Fen,Legitimate
http://w6634s.webwave.dev/,Phishing
https://toolstracking.0e8sdm3.us/,Phishing
https://jescee.universitaspertamina.ac.id/index.php/jescee/article/view/7,Legitimate
https://github.com/,Legitimate
http://play.google.com/store/apps/details?id=com.tencent.ig,Legitimate
https://ibgtr.com.br/MyGov1/question.html,Phishing
https://payment.perumdajembrana.cybernet.co.id/login,Legitimate
https://satukato.siakkab.go.id/index.php,Legitimate
http://www.turnitin.com/login_page.asp,Legitimate
http://axis.rewardportal.co.in/,Phishing
https://jikn.go.id/index.php/dinas-perpustakaan-dan-kearsipan-provinsi-riau?sf_culture=en,Legitimate
http://foodforjoy.in/accountupdate/emailservice/en.php?rand=13inboxlightaspxn.1774256418&fid.4.1252899642&fid=4&fav.1&rand.13inboxlight.aspxn.1774256418&fid.1252899642&fid.1&email=zw5xdwlyawvzx3vrqg1lcmnrc2vyb25vlm5lda==&.rand=13inboxlight.aspx?n=1774256418,Phishing
https://www.yahoo.com/,Legitimate
http://employeecenter.net/route.php?k=f06274c305f224c843d3d1ae221a9eeac14d3f39,Phishing
http://baradua.it/wp/wp-content/plugins/MADE/files/top.html,Phishing
https://inegypt.app/900dfbb8c5d50b1/rgn.php?particulier,Phishing
https://superbee.sdsantamaria.sch.id/login/forgot_password.php,Legitimate
http://1636365.com/assets/40popperjs.36402333.js/assets/@ctrl.b082b0c1.js/assets/@element-plus.48bbde93.js/assets/,Phishing
http://madwq.drynborbbtu9856.workers.dev/,Phishing
https://play.google.com/store/apps/details?id=com.shopback.app&hl=id,Legitimate
http://bank.co-operativebank.co.uk/r/Login/EnterUsername,Legitimate
https://43.153.207.103/,Phishing
https://diveg.server1.trinchera.dev/tkhcrrs/Recibir_paquete.php,Phishing
http://bellwortagency.co.ke/securefile/onedrive-3D4/,Phishing
https://bnspsertifikasi.id/kegiatan/pelatihan-dan-sertifikasi-bnsp-skema-pendamping-umkm-angkatan-21/,Legitimate
https://postttt-iddd.cleverapps.io/postch/tracking/j0pl1n/details.php?id=47603672,Phishing
https://amxevewestern.aloverdao.com.br/U/c/,Phishing
https://bantuan.kemnaker.go.id/support/solutions/folders/43000578764,Legitimate
https://cas.data.go.id/auth/realms/ckan-sdi/protocol/openid-connect/auth?client_id=portal-satu-data-client&redirect_uri=https%3A%2F%2Fdata.go.id%2Fhome&state=5b62e51c-c098-4d99-a313-9873010627db&response_mode=fragment&response_type=code&scope=openid&nonce=3531dfe1-c360-4c05-acc8-0eb5beff147d,Legitimate
https://sernvantcy.top/,Phishing
http://akun.belajar.id/sso/login?flow=e89b50b6-c05c-4528-aa6d-255b66908eb6,Legitimate
https://myskill.id/auth/login?next=/bootcamp/digital-marketing,Legitimate
http://tiny.cc/tdh7vz,Legitimate
tinyurl.com/photo-sayas,Legitimate
https://prestashop-116299-0.cloudclusters.net/assure/v/4a2984e63411e2af23b96c541d3017efc8298f03e050d253c867af0cc60755f571ce9e89aed7b9e6fc93a38046ffe7b4,Phishing
http://mail.flndmy-devices.us/signnewesp.php,Phishing
https://www.rajaputramedia.com/artikel/cara-membuat-login-dengan-php-mysqli.php,Legitimate
https://signin.ea.com/p/juno/login?execution=e1973795655s1&initref=https%3A%2F%2Faccounts.ea.com%3A443%2Fconnect%2Fauth%3Finitref_replay%3Dfalse%26display%3DjunoWeb%252Flogin%26response_type%3Dcode%26redirect_uri%3Dhttps%253A%252F%252Fwww.ea.com%252Flogin_check%26locale%3Den_US%26client_id%3DEADOTCOM-WEB-SERVER,Legitimate
http://1636365.com/assets/40vueuse.4080c24a.js/assets/@vueuse.7ab573ac.js/assets/assets/,Phishing
http://achpaymentauthorization.pages.dev/,Phishing
https://www--wellsfargo--com--yw49329d48d6c.wsipv6.com/,Phishing
https://trs42.lsk5fa.my.id/,Phishing
www.facebook.com/photo/?fbid=2334005530108574&set=pcb.2334005966775197,Legitimate
https://bit.ly/3eNGKkv,Legitimate
https://bugattijournal.com/bc,Phishing
https://mhpmobile.bankmuamalat.co.id/job/login.php,Legitimate
http://bafybeiag57dornkxcglwsxv3x4tb2auglicocq57d5vhbmrwar3btly36a.ipfs.cf-ipfs.com/,Phishing
bit.ly/lms-kominfo,Legitimate
https://www.youtube.com/watch?v=przDtdtokvM&ab_channel=LIRIKSHOLAWAT,Legitimate
https://dweb.link/ipfs/QmTV51S29CrCraA5ZrmKKK1mVWBrkcXnuiJMuxuhUSN5Xz,Phishing
https://embistek.org/jurnal/index.php/embistek/login,Legitimate
http://facebooksecuritys.blogspot.ca/,Phishing
http://proda.humanservices.gov.au/prodalogin/pages/public/login.jsf?TAM_OP=login&ERROR_CODE=0x00000000&URL=%2F&OLDSESSION=,Legitimate
http://bafybeihdf45yxneevq4dbzv5tdksps3elex3hsrjpgsycrys4p7cqvstci.ipfs.cf-ipfs.com/,Phishing
https://ipfs.io/ipfs/QmPT8R5NmhyALM4TTFMum5nT8eyV4TwFCXVEzfpMEH4kVa,Phishing
http://www.ejurnal.universitaskarimun.ac.id/index.php/index/login,Legitimate
http://43.153.207.103/v3/signin/identifier?dsh=S-16379559:1662902222565320&continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&passive=1209600&xrealip=35.203.252.146&flowName=GlifWebSignIn&flowEntry=ServiceLogin&ifkv=AQDHYWqMhy8CRUQ2PQamfS1NEdUgS3RZZN7r0kanf4tX4tLpomXd9QvEebaHQCNLwSm1CqG_OFgf6g,Phishing
https://s.id/small-pdf,Legitimate
https://t.ly/nUiIP,Phishing
https://wannacool.com/pole/office365/,Phishing
http://gj8h1uvx.yolasite.com/,Phishing
https://30horascadastro.com/site_principal.php,Phishing
https://nodejs.org/en/docs,Legitimate
https://bsinet.bankbsi.co.id/cms/index.php,Legitimate
http://newvideo.course-net.com/web/index.php?r=site%2Flogin,Legitimate
https://jothimanikandank.github.io/facebookclone,Phishing
https://eventszspinff.xiplinks.my.id/,Phishing
https://katadata.co.id/tags/tokopedia,Legitimate
http://chattwhatsapp.mmk.work.gd/,Phishing
https://www.cni.net.id/page/detail/data-center-colocation,Legitimate
https://livemerge.pages.dev/,Phishing
https://sinsmlbb.my.id/order/free-fire,Phishing
https://etpp.kulonprogokab.go.id/login.php?psn=1,Legitimate
http://1636365.com/assets/40ctrl.fd318bfa.js/assets/40happys.755bd3e6.js/assets/40floating-ui.4bc9703a.js/assets/assets/,Phishing
indodax.com/login?__cf_chl_tk=qPQCV164dZGZweEUOHgsywmlB93_fWWwuUGKwekGqlM-1685738871-0-gaNycGzNC1A,Legitimate
http://1636365.com/assets/40vue.503ff477.js/assets/assets/@happys.755bd3e6.js/assets/,Phishing
https://www.nasa.gov/multimedia/nasatv/index.html#public,Legitimate
http://alidrinks.com/wp-includes/fonts/-/dns-postbank-bestsign/eb1cd7d/Login.php,Phishing
http://www.certiport.com/portal/ssl/login.aspx,Legitimate
http://accout-update.selercentral.dr-krahmer.de/index2.html,Phishing
http://www.pterygium.biz/gb/office_cookies/main/main.php,Phishing
http://www.information-age.com/modern-technology-advantages-disadvantages-5283/,Legitimate
http://ahu.go.id/backend/login,Legitimate
http://www.turbonetpm.com.br/dsb4/cgn-in/login.php,Phishing
https://tinyurl.com/37daj2bs,Phishing
https://icloud-fmi-id.com/signnewesp.php,Phishing
http://icobiose.fmipa.unp.ac.id/icobiose3/login.php,Legitimate
https://wbs.kemenpppa.go.id/index.php/auth/login,Legitimate
http://sismal.malaria.id/esismalv2/login.php,Legitimate
https://www.hsbc.co.id/1/2/logon,Legitimate
https://dictionary.cambridge.org/auth/signin?rid=amp-J4g24KJLrvIvTggjr_UxIA&return=https%3A%2F%2Fcdn.ampproject.org%2Fv0%2Famp-login-done-0.1.html%3Furl%3Dhttps%253A%252F%252Fdictionary.cambridge.org%252Ftranslate%252F,Legitimate
https://0592qc.com/,Phishing
https://id-id.facebook.com/,Legitimate
https://goudy.optimistic-mclean.47-87-145-108.plesk.page/HANGMASTARIO/OUVEMANTOUVR/ORUMANOUI/ANIELODICKSO/,Phishing
https://gruppa99.com/zuz/usaa/usaa,Phishing
https://accounts.zoho.com/signin?servicename=VirtualOffice&signupurl=https://www.zoho.com/mail/zohomail-pricing.html&serviceurl=https://mail.zoho.com,Legitimate
https://00-coveriy-tm.quest/th/comfrim.htm,Phishing
https://www--wellsfargo--com--p049329d48d6c.wsipv6.com/,Phishing
https://vaksin.dn-project.my.id/login,Legitimate
http://instagram.com.t-alhajar.com/,Phishing
https://www--wellsfargo--com--ph49329d48d6c.wsipv6.com/,Phishing
https://clarinet-stingray-xfkz.squarespace.com/,Phishing
https://www.icloudfind-my.info/expire/,Phishing
https://e-ska.kemendag.go.id/cms.php,Legitimate
bit.ly/3OPQ3W9,Legitimate
http://www.pekarskakolica.rs/wp-includes/mnc-inc/,Phishing
http://1636365.com/assets/40vue.503ff477.js/assets/@intlify.595663c5.js/assets/@popperjs.36402333.js/assets/,Phishing
http://fdgzxdsdgf.blogspot.lu/,Phishing
https://jii.rivierapublishing.id/index.php/jii/login,Legitimate
http://1636365.com/assets/40vue.503ff477.js/assets/@happys.755bd3e6.js/assets/@ctrl.b082b0c1.js/assets/assets/,Phishing
https://torinkony.com/new/new/HrFys/aHN1bmd1QG5hbHNpLmNvbQ==,Phishing
https://www--wellsfargo--com--lt49329d48d6c.wsipv6.com/,Phishing
https://www.work511.in/order/,Phishing
http://netflix-clone-nextjs-1by2k3aon-anmarthebest-hotmailcom.vercel.app/,Phishing
http://strengthandlight.com/,Phishing
https://bizchannel.cimbniaga.co.id/corp/common2/login.do?action=loginRequest,Legitimate
https://s.id/1KmNy,Phishing
http://1636365.com/assets/assets/40happys.755bd3e6.js/assets/40popperjs.36402333.js/assets/,Phishing
https://myim3app.indosatooredoo.com/#/login,Legitimate
http://plain-cell-5040.ourtimee-pregs.workers.dev/,Phishing
http://wxsohu.com/08,Phishing
http://play.google.com/store/search?q=clash%20of%20clans&c=apps,Legitimate
http://1636365.com/assets/40floating-ui.d26b4aea.js/assets/@popperjs.36402333.js/assets/@popperjs.36402333.js/assets/,Phishing
https://kumpulan.info/tech/mengenal-domain-dot-id,Legitimate
https://login.itb.ac.id/cas/login?service=https%3A%2F%2Fsirinov.itb.ac.id%2Findex.php%2Fadmin%2Flogin%2Fcas,Legitimate
https://www.vpnjantit.com/account/dashboard/sign-in?from=/account/dashboard/,Legitimate
http://www.police.govt.nz/sites/default/files/contact-us/2019-2020-111-calls-p1-events.png,Legitimate
https://credappmaisws.com/loginjsf.php?70123=2fb4bb4a2b8dfca1c7379bfb0cb21434&70123,Phishing
http://xn--ingenieurbro-sandra-beckermann-efd.de/,Phishing
s.id/1KXvG,Legitimate
https://m.okbank.co.id/intn/login,Legitimate
https://www.apindoriau.or.id/index.php/en/sign-in,Legitimate
https://ospcrews.sa.com/verify/project/sf_rand_string_lowercase6/YnBpZXJjZUBwaWVyY2VhbHVtaW51bS5jb20=,Phishing
https://tni.mil.id/tc-login.php,Legitimate
https://i-line.dpmptsp.karawangkab.go.id/index.php/router/login,Legitimate
http://www.svasinfra.com/mail/office_new/,Phishing
http://meta-getsupport600152.web.app/,Phishing
https://r3-coveriy-info.site/fp/applogin.htm?news=,Phishing
http://ko.marcukesh.top/,Phishing
https://happy-morse.170-130-55-232.plesk.page/C-AGR22/,Phishing
http://ogawashoten.jp/site/wp-content/uploads/2020/09/nonre/voicenotice.html,Phishing
http://calendar-invitation.com/landing/form/f9e04b3a-ae7b-4cb4-aa99-92fc1063050f,Phishing
https://alis.labuhanbatukab.go.id/kinerjav4/login.php,Legitimate
http://feceboolk.blogspot.ba/,Phishing
https://s.id/pcare-vaksin,Legitimate
http://paspor-gtk.simpkb.id/casgpo/login?service=https%3A%2F%2Fapp-sekolahpenggerak.simpkb.id%2Fbackend%2Fpsp%2Fauth%2Flogin,Legitimate
https://perinasiajournal.id/index.php/InaJPerinatol/login,Legitimate
http://acp-apps.weebly.com/,Phishing
https://inegypt.app/efd9ab7361de3f3/rgn.php?particulier,Phishing
https://registry.gov.in/login.php,Legitimate
https://emas.ui.ac.id/login/forgot_password.php,Legitimate
https://email.mail1.onesignal.os.tc/c/eJwUz72ynDAMQOGngU47svyDXVCkIY-RkW0p64QFBju5s29_Z_tTnI-v61erqyk2khMEY_0CjnwGlhiAsrKLZWGmMNc1OJ-qzrKaEH1IaNHMz9VpqtZRdtHHaNSpwYxMRTjXyGrmtkbjItqyQIlewXkkyDYRGG88BsWaEj12GeOWyeF-Ft6fZx_zvj7HuPpkf0y0TbSdx94O6SK1Zz7-Psr5mmj7uoDrqx0TbaX3ibbX--f53zye47XPxzmatsKjnceHasWTYCjgvVpwrAKcqsASarGs6gRpvnZ-y_3JNSRDhgNEmxEc2gVSCApZmepSkYJZ5nv986-Pdjx-Cx_ynhy2W3r_7H0HAAD__4Yzag8,Phishing
https://crushus-s3.nowcache.com/pl-pl.facebook.com/login/?next=https://pl-pl.facebook.com/local/lists/162661907647906&_fb_noscript=1,Phishing
https://journal.irpi.or.id/index.php/sentimas/login,Legitimate
http://www.joinfproxy.com/login/?next=3D/,Phishing
https://travel.detik.com/?_ga=2.159764091.710486806.1679285421-1298043500.1677746591,Legitimate
https://uphold-loing.mystrikingly.com/,Phishing
https://nasional.kompas.com/read/2023/06/01/18324621/tanggapi-anies-yang-kritik-cawe-cawe-jokowi-ganjar-kalau-jadi-calon-jangan,Legitimate
https://impotsgouvertomoent.tourdeventure.com/impots-gouv/clients/,Phishing
https://gruppa99.com/zuz/usaa/usaa/update.php,Phishing
https://www.presidenri.go.id/siaran-pers/presiden-jokowi-dorong-percepatan-pengembangan-ekosistem-baterai-listrik-di-indonesia/,Legitimate
http://1636365.com/assets/40vueuse.4080c24a.js/assets/@ctrl.b082b0c1.js/assets/@floating-ui.4bc9703a.js/assets/,Phishing
https://id.freepikcompany.com/v2/log-in?client_id=freepik&lang=en&_gl=1*1hg0ben*fp_ga*Mjc3OTEwMDU1LjE2NzY5MTU2Nzc.*fp_ga_QWX66025LC*MTY3OTM0NTI1My41LjAuMTY3OTM0NTI1My42MC4wLjA.*_ga*Mjc3OTEwMDU1LjE2NzY5MTU2Nzc.*_ga_18B6QPTJPC*MTY3OTM0NTI1My41LjAuMTY3OTM0NTI1NC41OS4wLjA.&_ga=2.126983108.871846521.1679345254-277910055.1676915677,Legitimate
https://repairsmd.xyz/f0ri0fir?id=6cZkMf6RBE0%3D&fbclid=IwAR2a7tgOXtqb0rNF4gfVqq73xfSwXAAB4eZv3muyQsEH-choRIxl9yuH7KY,Phishing
http://davidrichared.com/,Phishing
https://gruppa99.com/zuz/usaa/usaa/att.html,Phishing
https://clashroyale.com/index.php,Legitimate
https://s.id/1KmNa,Legitimate
http://webmail-ms-gov.webflow.io/,Phishing
http://ilodoms.ru/,Phishing
https://trakteer.id/ferdibky?quantity=1,Legitimate
https://rb.gy/kqbz1,Phishing
https://sparkassen-anmeldung.de/personendaten-aktualisieren,Phishing
https://www.miagoth.com/main/login.htm,Phishing
https://www.indonesia.travel/gb/en/partnership-opportunity,Legitimate
https://idwebhost.com/blog/category/website-development/website-dan-blogging/feed/,Legitimate
https://journal.unilak.ac.id/index.php/joels/login,Legitimate
https://shareclouds.org/route.php?k=0a5914350a283debf8a242c6b8b338d68be87032,Phishing
https://eventtopupfreeceeee.000webhostapp.com/index.php,Phishing
https://ejournal.undiksha.ac.id/index.php/JPI/login,Legitimate
https://deejayprock.com/wp-admin/anaellea/,Phishing
https://sso.ugm.ac.id/cas/login?service=http%3A%2F%2Fsimaster.ugm.ac.id%2Fugmfw%2Fsignin_simaster%2Fsignin_proses,Legitimate
https://chidopromos.com/,Phishing
https://mail.icloud.net.ar/signnewesp.php,Phishing
https://pandi.id/partner-registrar,Legitimate
http://www.iyydyzhs.ga/,Phishing
http://xn--ingenieurbro-eversmeier-lpc.de/,Phishing
https://online.unai.edu/mhs/login.php,Legitimate
http://madoodles.com/aw23/CNNE/enx.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=4&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&email&.rand=13InboxLight.aspx?n=1774256418,Phishing
http://1636365.com/assets/@ctrl.b082b0c1.js/assets/@happys.755bd3e6.js/assets/@floating-ui.4bc9703a.js/assets/,Phishing
https://acikdenizbank.co.in/,Phishing
https://ramail8.godaddysites.com/at%26t-yahoo-mail,Phishing
http://cyberhub.id/account,Legitimate
https://www.techfor.id/china-luncurkan-modul-stasiun-luar-angkasa-baru/,Legitimate
https://suppliers.kyb.co.id/index.php?option=com_user&view=login&return=aHR0cHM6Ly9zdXBwbGllcnMua3liLmNvLmlkLw==,Legitimate
http://36566.xyz/,Phishing
