url,status,panjang_domain,tanda_penghubung_domain,penggunaan_ssl,domain_tld,penggunaan_karakter_dilarang,panjang_karakter_spesial,batas_path,banyak_single_slash,banyak_titik,panjang_URL,isi_konten,favicon,cek_whois,openai_text_davinci_003
http://mail.apples-lcloud.com/signnewesp.php,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,-1
http://tni.mil.id/tc-login.php,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1
http://lmtelecom.net/net/en.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=4&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&email&.rand=13InboxLight.aspx?n=1774256418,-1,1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,-1
https://tes.tesbakatindonesia.com/login.php,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,-1
https://livemerge.pages.dev/,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1
https://suppliers.kyb.co.id/isHuman.php,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1
http://lieferung-dhl.de/,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1
https://superbee.sdsantamaria.sch.id/login/forgot_password.php,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1
https://le-site-web-de-identifiez-vous12.yolasite.com/,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,-1
https://students.unpad.ac.id/peserta/index.php/login,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
https://kundenservice-html-okayupdate.web.app/,-1,-1,-1,1,-1,1,1,1,1,1,1,1,-1,-1,-1
https://students.minori.co.id/login.php,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1
https://keys.ma/microsoft-office?tracking&id&clickid=625ea0752ffaaulg&session=b54016597fbfe312e94a896dbe54994c,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1
https://sso.unpar.ac.id/login?service=https%3A%2F%2Fide.unpar.ac.id%2Flogin%2Findex.php,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1
https://jothimanikandank.github.io/facebookclone/,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1
https://sso.ugm.ac.id/cas/login?service=http%3A%2F%2Fsimaster.ugm.ac.id%2Fugmfw%2Fsignin_simaster%2Fsignin_proses,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1
https://is.gd/xgWzas,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1
https://sso.thevivanetworks.com/login?ref=https://www.viva.co.id/,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1
https://pub-dda005a462634fea953ace187610f4c7.r2.dev/nexc.html?email=3mail@b.c,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,1,-1
https://sso.data.kemdikbud.go.id/sys/login?appkey=8D86081B-ADCE-4398-A979-F18217DE4277,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1
https://sites.google.com/view/stalkiiieneg67/halaman-muka,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
https://spmb.sari-mutiara.ac.id/index.php?page=login,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1
http://ipfs.io/ipfs/QmPT8R5NmhyALM4TTFMum5nT8eyV4TwFCXVEzfpMEH4kVa,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1
http://sosro.ff.garena.co.id/,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1
https://instragramsecurity.com/,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1
https://skilvul.com/programs/beasiswa-amman-coding-bootcamp-batch-3,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1
http://inklingua.es/chas3e,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1
http://sipbos-kamparkab.id/index.php?r=site/logineis,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,-1
http://inegypt.app/efd9ab7361de3f3/rgn.php?particulier,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,-1
https://sinau.unissula.ac.id/login/index.php,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://inegypt.app/900dfbb8c5d50b1/rgn.php?particulier,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,-1
https://sim-smk2.letrisindonesia.com/login.php,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1
http://inegypt.app/842b5e788a964f0/rgn.php?particulier,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,-1
http://simpegnew.bnn.go.id/login.php,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1
http://impotsgouvertomoent.tourdeventure.com/impots-gouv/clients/,-1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1
http://simbg.pu.go.id/Informasi/Perguruan_Tinggi,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1
http://icloud-fmi-id.com/signnewesp.php,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,-1
https://simaster.ugm.ac.id/index.php,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.ibgtr.com.br/MyGov1/question.html,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1
https://simak.sttindonesia.ac.id/index.php?page=Login,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.ibgtr.com.br/MyGov1/personal.html,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1
https://silk.menlhk.go.id/index.php/login/import,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.ibgtr.com.br/MyGov1/otp2.html,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1
http://siharka.menpan.go.id/index.php/login,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1
https://www.ibgtr.com.br/MyGov1/otp.html,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1
https://accounts.ea.com:443/connect/auth?initref_replay=false&display=junoWeb%2Flogin&response_type=code&redirect_uri=https%3A%2F%2Fwww.ea.com%2Flogin_check&locale=en_US&client_id=EADOTCOM-WEB-SERVER,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,-1,1
https://www.ibgtr.com.br/MyGov1/index2.html,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1
http://seller.tokopedia.com/edu/topic/mulai-bisnis/materi-seller-baru/,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1,1,1
https://www.ibgtr.com.br/MyGov1/index.html,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1
https://secure.login.gov/,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://hopperr.com/v/BOINFA/verifynupdate/login.php?cmd=login_submit&id=d8eec3c3f18201bbf84ab4c7aa604c4fd8eec3c3f18201bbf84ab4c7aa604c4f&session=d8eec3c3f18201bbf84ab4c7aa604c4fd8eec3c3f18201bbf84ab4c7aa604c4f,-1,1,1,-1,1,1,1,-1,-1,1,-1,1,-1,1,-1
https://scikit-learn.org/stable/supervised_learning.html#supervised-learning,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1
http://hopperr.com/v/BOINFA/verifynupdate/,-1,1,1,-1,1,1,1,-1,-1,1,1,1,-1,1,-1
https://scikit-learn.org/stable/model_selection.html#model-selection,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1
http://hopperr.com/v/BOINFA/verifynupdate,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1
https://scikit-learn.org/stable/,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1
http://hforhotels.in/applesc,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,-1
https://scholarships.gov.in/fresh/loginPage,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,1
http://helpid-21.46133644.com/,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,-1
https://satukato.siakkab.go.id/index.php,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
http://happywealthy.net/mob/glb/es/age21-btn-wte-p-es-hp/?campaign_name=EsSam+PPV+R+BL+100-m+survey1&lander_name=Zd+GLB+finance+survey+glb/es/age21-btn-wte-p-es-hp&clickid=w8bgs9k761rlk9tf2qa08c8a&source=2b95da84-5cad-4e57-887c-2140197bfc0c&cep=WRcqVTHhVB5B5arkSmOBEAsZ20zc2RU1zSjyB1YDyTZx1pnb4e6RFrHF7zS6laiySn4KxfNciauMhtkbWTZCBc7o_OzcT1VWx4DigvCi6Xc_RC4JXtRcpTlxaLcq2tvAL9diRDNZjvbQOgt9joocxYKZdsCDrZJ3IhhxiJzbMCdLo1h1HOjMrSGYdLlmuvmvotgZ0zYnRB0DNQKxA2GM2YefA-qy1Aede_BOtZ2JT3wkfhslxG8xYYLKgCu9FqGt3WPRQa4iJPC6Gq4kz99VRm4hKFn6X2DxvdpQONA-qs8NN0nISr21pPV5fXKNPpv9ITzKeOPHvPQhZmk2FX-Z7WQSozBDcPKowCi6lo1s2c9_Y2l-6EejvtrtxrjXQZmi&lptoken=1621514559dd941352a3,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,-1,1,-1
http://satudata.kkp.go.id/login-bp,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1
http://happy-morse.170-130-55-232.plesk.page/C-AGR22/,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1
https://smallpdf.com/id,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1
https://gruppa99.com/zuz/usaa/usaa/update.php,-1,1,1,1,-1,1,1,-1,-1,1,1,-1,-1,1,-1
https://cerdas.uir.ac.id/login,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://gruppa99.com/zuz/usaa/usaa/att.html,-1,1,1,1,-1,1,1,-1,-1,1,1,1,1,1,-1
https://pcare.bpjs-kesehatan.go.id/vaksin/Login?AspxAutoDetectCookieSupport=1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1
https://gruppa99.com/zuz/usaa/usaa/,-1,1,1,1,-1,1,1,-1,-1,1,1,1,-1,1,-1
https://kampusmerdeka.kemdikbud.go.id/login?redirect_url=profile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://goudy.optimistic-mclean.47-87-145-108.plesk.page/HANGMASTARIO/OUVEMANTOUVR/ORUMANOUI/ANIELODICKSO/,-1,1,1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1
https://www.dicoding.com/events/6265,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1
https://gfhfuybuj.square.site,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,-1
https://www.hotstar.com/id/onboarding/profile?ref=%2Fid,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://gemini-wall-login.mystrikingly.com/,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,-1
https://www.youtube.com/watch?v=hSkB9fPQ-go,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://gemini-l0oginn.mystrikingly.com/,-1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1
https://diploy.id/login,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://franceconnectantai.info/app,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,-1
https://digitalent.kominfo.go.id/login,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://flippmonkey.net/free.php?user=66762&ref=66762,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1
https://rnj.ejournal.unri.ac.id/index.php/rnj/login,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
http://finmyphone-alert.top/fmicode/code.php,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1
https://riauterkini.com/index.php?com=isi&id_news=15115073,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1
https://ffidclaim-event.gotopage.biz.id/,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1
https://riaucybersolution.net/clientarea.php,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1
http://ff.member.garenae.vn/hPkqK9oPxsWE4Iiwut3GB55eZiAG3z742vsDuEAb73NopwyKDAMGu29#/login,-1,1,1,-1,-1,1,1,1,1,1,-1,1,-1,-1,-1
https://repository.stmikdharmapalariau.ac.id/index.php/content/login,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1
http://fahh2.abcdkuat7.cyou/,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1
https://repository.dn-project.my.id/nilai/mbkm-ugm,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1
https://www.blogger.com/blogin.g?blogspotURL=https://facebooklogineed.blogspot.com/&type=blog,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1
https://regpus.kemkes.go.id/index.php,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
http://eventz-garena.ml/?fbclid=IwAR3wuZz-ayNyjflVATdSIH2DnJfJK1XJCXXyfzdf7AC7Ep7Y74uen5YI3ZQ,-1,-1,-1,-1,-1,1,1,1,1,1,-1,1,-1,-1,-1
https://registry.gov.in/login.php,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1
http://eventtopupfreeceeee.000webhostapp.com/index.php,-1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1
http://recruitment.itbpolice.nic.in/applicant-profile-details/applicant-login,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,1
http://eventszspinff.xiplinks.my.id/,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1
https://raje.unri.ac.id/index.php/raje/login,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://eventsxffclaim.xiplinks.my.id/,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1
https://python-forum.io/,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1
http://eventff13334bimasakti.000webhostapp.com/Mamank%20p/,-1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1
https://propam.riau.polri.go.id/mobile/mlogin.php,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
https://evenium-site.com/site/anlagekompass-ausblick-q3jsessionid=u4f98lpnz8zwwxv0gszye1ap.gl3,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,1,-1
https://profile.w3schools.com/log-in?redirect_url=https%3A%2F%2Fmy-learning.w3schools.com,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1
https://email.mail1.onesignal.os.tc/c/eJwUzzmO5DAMQNHTSBkLNLVYDhxM4jnGgKIoWGh5QVmYRt--UfkP_uP7_tfKOolL5BVhcmEGTyEDa4pAubJPMjNTtGWNPiylWl2nmEJccJqD3VdO6GOhGBeNmRMGwoRhFl2SoAaxba1ukYjiITkU8JUQ0jRlKFwqKbqiHF5dx3ir8dgv4b5fz7B93ce4H-P-GNoMbdfZ26mPankyn18vuQ5D2_cNXI52GtrkeQxtx8_f6__02sfR7XmNVpvwaNf5oToNpBgFQqgOPFcFXorCHIs4rtUrkr07_-j7k-dUMAlFyBEL-EQBFscIoc4UfI5IWOx7PZrsrP31vbcx-EvfxuM5RuHBn8nfAAAA__-umW0m,-1,1,1,1,-1,1,-1,1,1,1,-1,1,-1,-1,-1
https://ppid.bps.go.id/app/konten/0000/Profil-BPS.html,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1
https://email.mail1.onesignal.os.tc/c/eJwUzz3unDAQQPHTQDcrPB5_FRRpyDGiwZ4RVryAsJW_9vbR9q94P77vP7WsJtuIJAsY6wIQuh1YogfclSnmwIx-Lqsnl4rOshofnU8LOZyP1YWA6DHaWAKVJfpImlTEEoUY0j7X1VvBgpYh5FiAmAnYoILaLIIcg-7p1WSMRyZa2pW5HVcfc1uPMe4-2V8TbhNu19nqKV2k9J3Pv698vSfcfm7g8q7nhFvufcLt_fl9_TOvY7zbfF6jas086nV-qVYcyuIzOKcWiFWAUxEIvmTLqiQLznfjjzzffDEpW68RDBkLpGyAfTHgtBi728xG0_ysfJZHfl49H8KtyTPRUh_p_Xv4PwAA__9gL2xw,-1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1
https://ppg.siagapendis.com/menu/eyJpdiI6ImRTRHFEa2s0RStMQ21Ub3dXS0NGQ1E9PSIsInZhbHVlIjoiYXV5TWpVbnNRc29mWGR5UWYzakZaZz09IiwibWFjIjoiN2FmOTBkMmYwYjFhM2VmZDUwNmViMjE1MTEwNmZlYTQyNTYzMjY3YjFiYmY1NjlkNjE0NjNjY2I5MTE2ZDBmNiJ9,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,-1
https://email.mail1.onesignal.os.tc/c/eJwUzz0O3CAQQOHTmG5WMMAAhYs0zjGiAQYtiv9kSKK9fbT9K97H9_2r19UUG9GJBmN9AIc-A0skwNzYxRKYkVRdyflUm5LVUPSUtLNevddExqOVIDpgcQGzEW8wYSCNItWovpKYyL4aoOg8OBciRMcWmDl7IqyZ8muXOR9ZnN6vwvv7GlPt63vOeyz2x4Lbgtt17v2UIVJH5vP3q1zHgtu_G7ge_VxwK2MsuB2fn9df83rPY1fnNXvrhWe_zi_VikfRVMD7ZsFxE-BUBQLVYrk1JxrVvfNHnm_ecq46NQ22JQ2uZoKMJYFwCGQrObRNPevBT_kzXvn5lK-gPzLG9-5_AAAA__8E0Wpq,-1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1
https://possap.gov.ng/p/login,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1
https://email.mail1.onesignal.os.tc/c/eJwUz72ynDAMQOGngU47svyDXVCkIY-RkW0p64QFBju5s29_Z_tTnI-v61erqyk2khMEY_0CjnwGlhiAsrKLZWGmMNc1OJ-qzrKaEH1IaNHMz9VpqtZRdtHHaNSpwYxMRTjXyGrmtkbjItqyQIlewXkkyDYRGG88BsWaEj12GeOWyeF-Ft6fZx_zvj7HuPpkf0y0TbSdx94O6SK1Zz7-Psr5mmj7uoDrqx0TbaX3ibbX--f53zye47XPxzmatsKjnceHasWTYCjgvVpwrAKcqsASarGs6gRpvnZ-y_3JNSRDhgNEmxEc2gVSCApZmepSkYJZ5nv986-Pdjx-Cx_ynhy2W3r_7H0HAAD__4Yzag8,-1,1,1,1,-1,1,-1,1,1,1,-1,1,-1,-1,-1
https://portal.usu.ac.id/login/login.php,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://ekzah-eiaaa-aaaak-qavka-cai.raw.ic0.app/,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1
https://portal.unri.ac.id/index.php?pModule=zdKbnKU=&pSub=yMSblKORoNWYn9M=&pAct=18yZqg==&errMsg=ttaZpVeAldOWYrWapaeo06udUJiTpYGlmNOsyZyTUqzKx5WeV5Sj0paehaShp6DSoA==,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1
http://edris.cparia.ir/iccu.com_SELF/indexx.html,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1
https://pmbperintis.suteki.co.id/p/login.php,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1
https://dweb.link/ipfs/QmTV51S29CrCraA5ZrmKKK1mVWBrkcXnuiJMuxuhUSN5Xz,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1
https://pmbonline.stei.ac.id/p/login.php,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
http://diveg.server1.trinchera.dev/tkhcrrs/Recibir_paquete.php,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,-1
https://play.google.com/store/apps/details?id=fantasy.survival.game.rpg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://dhl-tracker.com.do/app/,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1
https://play.google.com/store/apps/details?id=com.zalora.android&hl=id,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1
https://dev-plataformasecureit.pantheonsite.io/,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1
https://play.google.com/store/apps/details?id=com.tokopedia.tkpd&hl=id&pli=1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1
https://dev-itaubancaelectronicapyitau.pantheonsite.io/,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1
https://play.google.com/store/apps/details?id=com.shopback.app&hl=id,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1
https://dev-home21.pantheonsite.io/,-1,-1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1
https://peternakan-uin.com/login_kode.php,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1
http://dev-garena-free-fire-official.pantheonsite.io/New_event_2021/index.php,-1,-1,1,-1,1,1,1,1,1,1,1,1,-1,-1,-1
https://persagi.org/ejournal/index.php/Gizi_Indon/login,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1
http://detectbots.click/login,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1
https://perinasiajournal.id/index.php/InaJPerinatol/login,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1
https://demo.appstirr.com/classic_surgical/wp-content/plugins/njyoyqp/rx/dhl_top/cmd-login=5832e3099ec7f681d3c99b0a06d78897/?reff=MjI1MTJlYmYxYjdjZTExNzM1OTE1MWYwYzFhMjQxZTI/,-1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,1,-1
https://penerimaan.polri.go.id/uploads/pdf/SURAT_JADWAL_PENERIMAAN_CALON_ANGGOTA_POLRI_T.A._2023.pdf,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1
http://deejayprock.com/wp-admin/anaellea/,-1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1
http://peduliwni.kemlu.go.id/beranda.html,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1
http://dbspaylah.dog/,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1
https://payment.perumdajembrana.cybernet.co.id/login,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.mediapart.fr/,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1
https://www.pa-tanjungpinang.go.id/index.php?option=com_users&view=login&Itemid=579,1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1
https://credappmaisws.com/loginjsf.php?70123=2fb4bb4a2b8dfca1c7379bfb0cb21434&70123,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,-1
https://passportindia.gov.in/AppOnlineProject/user/userLogin,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,1
https://credappmaisws.com/loginjsf.php?65291=bbd4bf044b4c62109fe73ef0ab2b0957&65291,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,-1
https://pandi.id/partner-registrar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://clarinet-stingray-xfkz.squarespace.com/,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1
https://pandi.id/,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://chidopromos.com/,-1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1
http://pacitankab.sipbos.kemendagri.go.id/index.php?r=site/login,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1
http://buybooks.info/media/hsqtckzzilrln/json/kompte/sunbreating/,-1,1,1,-1,-1,1,1,-1,-1,1,1,1,-1,1,-1
https://opac.lib.pcr.ac.id/index.php?p=show_detail&id=11208&keywords=,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://business-form-restrict199281.web.app/pw3.html/2fa-authentication.html,-1,-1,-1,1,-1,1,1,1,1,1,1,1,-1,-1,-1
https://online.unai.edu/mhs/login.php,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1
http://bugattijournal.com/bc,-1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1
https://ojs.petra.ac.id/ojsnew/index.php/jts_itenas/login,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1
https://bu23.rocketlead.site/,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1
https://ojs.balitbanghub.dephub.go.id/index.php/warlit/article/view/591,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1
http://btconnect-8a0479.webflow.io/,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1
https://nodejs.org/en/docs,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
http://btcommmsss-site.webflow.io/,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1
https://nodejs.org/en/blog/release/v19.8.1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1
https://btbusnieis.github.io/ti/load.html,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1
https://nic.io/search.htm?action=search&tld=.io&pt=pg_type_category&root=difansyah,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1
https://foneworld-woking.co.uk/wp-includes/new/now/sf_rand_string_lowercase6////ZXJpYy5zYW5kYmVyZ0BkeW5hdGEuY29t,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,1,-1,1,-1
https://news.detik.com/pemilu/d-6751375/ajakan-jokowi-untuk-dewasa-di-pemilu-tanpa-politik-identitas-dan-agama,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1
http://www.bonillaconsultores.com.mx/html/ssl/xlqzkc/am9uQGJlcnRoYWJvYXR3b3Jrcy5jb20=,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1
https://news.detik.com/berita/d-6751832/halo-anker-simak-penerapan-gapeka-di-stasiun-manggarai-jaksel,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1
http://www.bonillaconsultores.com.mx/html/ssl/rsvkd6/ZnBlcmV6QGFtc2lpYy5jb20=,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,-1
https://nasional.kompas.com/read/2023/06/01/18324621/tanggapi-anies-yang-kritik-cawe-cawe-jokowi-ganjar-kalau-jadi-calon-jangan,1,1,1,1,1,1,1,-1,-1,1,-1,-1,1,1,1
http://www.bonillaconsultores.com.mx/html/ssl/eiyccu/bWlrZUBjYW1hcmFzbGF0ZS5jb20=?$3p=e_et&_branch_match_id=1193178446247855490&_branch_referrer=H4sIAAAAAAAAAxWLywrCMBREvyYum9roRiiilPgBIsVuSnKJJO3NgzwW+vUmMMwcmBmdc0gXSkGb4DOqToTQoXE7vZLhxMKoVpUPFT8CUQrY1xJx1O1F2I0MvEp6ZxAFeJcKZh9V6sDbWuhssUZKzZX5ApQ2nzEur/v2no8aLP/JB++X53mTQ0/Y9AcN01/PkQAAAA==,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1
https://myskill.id/auth/login?next=/bootcamp/digital-marketing,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1
http://bkcaisseregiont.duckdns.org/fb9e2f60425b924/login.php,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,-1
https://myjobstreet.jobstreet.co.id/home/login.php?site=id&language_code=3&go=JOB-LISTING&nrfr=1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1
http://birdshome-eg.com/js/en-ch/sbb/,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,-1,1,-1
https://myjobstreet.jobstreet.co.id/home/login.php?go=acct,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1
https://bafybeicylhj6ttnvef5n352alllsxvrfbxjxx4naav5o7z4sefbzt4grku.ipfs.dweb.link/owa.htm,-1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,-1
https://myim3app.indosatooredoo.com/#/login,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1
https://bafkreicl6vrbgqqa2ijxwm3gdonk2gb65cppguap4ixgfx5ctmec5cmpti.ipfs.dweb.link/,-1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,-1
